0	-1.0829	3.57849999999999	-134.7558
48	-1.0829	3.57849999999999	-134.7558
116	-1.0829	3.57849999999999	-134.7558
185	-1.0829	3.57849999999999	-134.7558
252	-1.0829	3.57849999999999	-134.7558
319	-1.0829	3.57849999999999	-134.7558
386	-1.0829	3.57849999999999	-134.7558
451	-1.0829	3.57849999999999	-134.7558
518	-1.0829	3.57849999999999	-134.7558
585	-1.0829	3.57849999999999	-134.7558
649	-1.0829	3.57849999999999	-134.7558
714	-1.0829	3.57849999999999	-134.7558
779	-1.0829	3.57849999999999	-134.7558
845	-1.0829	3.57849999999999	-134.7558
910	-1.0829	3.57849999999999	-134.7558
978	-1.0829	3.57849999999999	-134.7558
1047	-1.0829	3.57849999999999	-134.7558
1117	-1.0829	3.57849999999999	-134.7558
1182	-1.0829	3.57849999999999	-134.7558
1247	-1.0829	3.57849999999999	-134.7558
1312	-1.0829	3.57849999999999	-134.7558
1375	-1.0829	3.57849999999999	-134.7558
1442	-1.0829	3.57849999999999	-134.7558
1507	-1.0829	3.57849999999999	-134.7558
1574	-1.0829	3.57849999999999	-134.7558
1639	-1.0829	3.57849999999999	-134.7558
1707	-1.0829	3.57849999999999	-134.7558
1774	-1.0829	3.57849999999999	-134.7558
1840	-1.0829	3.57849999999999	-134.7558
1907	-1.0829	3.57849999999999	-134.7558
1973	-1.0829	3.57849999999999	-134.7558
2038	-1.0829	3.57849999999999	-134.7558
2104	-1.0829	3.57849999999999	-134.7558
2168	-1.0829	3.57849999999999	-134.7558
2234	-1.0829	3.57849999999999	-134.7558
2299	-1.0829	3.57849999999999	-134.7558
2367	-1.0829	3.57849999999999	-134.7558
2433	-1.0829	3.57849999999999	-134.7558
2498	-1.0829	3.57849999999999	-134.7558
2564	-1.0829	3.57849999999999	-134.7558
2629	-1.0829	3.57849999999999	-134.7558
2695	-1.0829	3.57849999999999	-134.7558
2760	-1.0829	3.57849999999999	-134.7558
2824	-1.0829	3.57849999999999	-134.7558
2889	-1.0829	3.57849999999999	-134.7558
2952	-1.0829	3.57849999999999	-134.7558
3016	-1.0829	3.57849999999999	-134.7558
3081	-1.0829	3.57849999999999	-134.7558
3146	-1.0829	3.57849999999999	-134.7558
3210	-1.0829	3.57849999999999	-134.7558
3276	-1.0829	3.57849999999999	-134.7558
3339	-1.0829	3.57849999999999	-134.7558
3405	-1.0829	3.57849999999999	-134.7558
3469	-1.0829	3.57849999999999	-134.7558
3533	-1.0829	3.57849999999999	-134.7558
3599	-1.0829	3.57849999999999	-134.7558
3661	-1.0829	3.57849999999999	-134.7558
3727	-1.0829	3.57849999999999	-134.7558
3796	-1.0829	3.57849999999999	-134.7558
3861	-1.0829	3.57849999999999	-134.7558
3927	-1.0829	3.57849999999999	-134.7558
3992	-0.182700000000011	2.92699999999999	-134.7738
4053	1.36670000000001	1.12360000000001	-134.8265
