0	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
48	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
116	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
185	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
252	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
319	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
386	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
451	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
518	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
585	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
649	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
714	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
779	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
845	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
910	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
978	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1047	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1117	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1182	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1247	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1312	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1375	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1442	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1507	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1574	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1639	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1707	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1774	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1840	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1907	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
1973	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2038	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2104	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2168	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2234	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2299	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2367	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2433	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2498	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2564	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2629	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2695	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2760	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2824	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2889	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
2952	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3016	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3081	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3146	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3210	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3276	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3339	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3405	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3469	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3533	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3599	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3661	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3727	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3796	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3861	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3927	41.287	2.08783333333333	26.8986126222222	-136.5428	0	0
3992	41.287	2.08783333333333	26.8720621444444	-136.5385	0	0
4053	41.287	2.08766666666667	26.8452595888889	-136.5187	0	0
4127	41.287	2.08766666666667	26.8236272	-136.5171	0	0
4189	41.287	2.08766666666667	26.8257775777778	-136.5713	0	0
4261	41.287	2.08766666666667	26.8690938	-136.7155	0	0
4332	41.287	2.08766666666667	26.972991	-136.9104	0	0
4404	41.287	2.08766666666667	27.1426290555556	-137.0991	0	0
4478	41.287	2.08766666666667	27.3793095111111	-137.2314	0	0
4540	41.287	2.08766666666667	27.6409662444444	-137.2817	0	0
4603	41.2868333333333	2.08766666666667	27.9331552555556	-137.2717	0	0
4666	41.2868333333333	2.08766666666667	28.2397898666667	-137.2182	0	0
4728	41.2868333333333	2.08766666666667	28.5138858666667	-137.1371	0	0
4799	41.2868333333333	2.08766666666667	28.7664112111111	-137.0251	0	0
4869	41.2868333333333	2.0875	28.9497952222222	-136.9044	0	0
4930	41.2868333333333	2.0875	29.0633691222222	-136.7961	0	0
4992	41.2868333333333	2.0875	29.1502433555556	-136.6845	0	0
5064	41.2868333333333	2.0875	29.2345968111111	-136.5568	0	0
5135	41.2868333333333	2.0875	29.3072312222222	-136.4543	0	0
5196	41.2868333333333	2.0875	29.3679305222222	-136.3868	0	0
5258	41.2868333333333	2.0875	29.4317936555556	-136.337	0	0
5321	41.2868333333333	2.0875	29.4965262	-136.3017	0	0
5381	41.2868333333333	2.0875	29.5473687444444	-136.276	0	0
5451	41.2868333333333	2.0875	29.5857720222222	-136.2542	0	0
5518	41.2866666666667	2.08733333333333	29.6171274111111	-136.2305	0	0
5581	41.2866666666667	2.08733333333333	29.6412702888889	-136.205	0	0
5647	41.2866666666667	2.08733333333333	29.6618326333333	-136.1768	0	0
5711	41.2866666666667	2.08733333333333	29.6812683444444	-136.144	0	0
5778	41.2866666666667	2.08733333333333	29.6935069777778	-136.1196	0	0
5839	41.2866666666667	2.08733333333333	29.7102418555556	-136.0733	0	0
5911	41.2866666666667	2.08733333333333	29.7160447888889	-136.0278	0	0
5981	41.2866666666667	2.08733333333333	29.7083229777778	-135.9863	0	0
6043	41.2866666666667	2.08733333333333	29.6894274333333	-135.9542	0	0
6104	41.2866666666667	2.08733333333333	29.6580360333333	-135.9245	0	0
6173	41.2866666666667	2.08733333333333	29.6122916333333	-135.8945	0	0
6235	41.2866666666667	2.08716666666667	29.5514071333333	-135.8624	0	0
