123	41.62952	2.249985	13.8385555555556	47.26
322	41.62954	2.25000666666667	14.3838666666667	39.95
496	41.6295633333333	2.250025	14.3838666666667	39.95
617	41.62959	2.25004	14.7234	24.37
797	41.629615	2.25005	14.6205111111111	16.71
996	41.6296416666667	2.25005666666667	14.3581444444444	8.97
1196	41.6296666666667	2.25005666666667	13.9260111111111	1.77
1396	41.6296916666667	2.250055	13.4012777777778	-4.83999999999998
1588	41.6297133333333	2.25004833333333	12.6604777777778	-11.03
1787	41.629735	2.25004	12.0688666666667	-14.96
1986	41.6297533333333	2.25003166666667	11.5647111111111	-17.91
2187	41.6297716666667	2.25002333333333	11.1994555555556	-19.41
2387	41.6297883333333	2.25001333333333	10.9319444444444	-21.37
2585	41.629805	2.25000333333333	10.6438555555556	-23.4
2762	41.62982	2.24999333333333	10.2631666666667	-24.92
2964	41.6298366666667	2.24998166666667	9.62525555555555	-26.13
3163	41.6298533333333	2.24997166666667	9.06965555555555	-28.25
3364	41.6298666666667	2.24996166666667	8.7507	-32.51
3614	41.62988	2.24995	8.5655	-37.74
3815	41.6298933333333	2.24993833333333	8.46775555555556	-42.55
4015	41.6299033333333	2.249925	8.3803	-47.36
4214	41.6299133333333	2.24991	8.40602222222222	-56.03
4412	41.6299233333333	2.24989333333333	8.41116666666667	-63.83
4815	41.6299333333333	2.249855	8.21053333333333	-82.79
5013	41.629935	2.249835	8.07677777777778	-91.77
5214	41.629935	2.24981666666667	7.88643333333333	-99.09
5413	41.6299333333333	2.24979833333333	7.85042222222222	-107.2
5613	41.6299283333333	2.24978	8.13336666666667	-115
5815	41.6299216666667	2.24976166666667	8.71983333333333	-123.03
6013	41.6299133333333	2.249745	9.59953333333333	-132.87
6214	41.6299016666667	2.24972833333333	10.3763444444444	-141.04
6413	41.6298883333333	2.24971166666667	10.4020666666667	-151.4
6613	41.6298716666667	2.2497	10.6438555555556	-156.25
6816	41.6298533333333	2.24969	11.0811333333333	-162.22
7013	41.629835	2.24968166666667	11.3126333333333	-167.87
7211	41.629815	2.249675	11.3332111111111	-172.03
7412	41.629795	2.24967166666667	11.3280666666667	-175.85
7612	41.6297733333333	2.24967	11.3126333333333	-179.67
7813	41.629755	2.24967	11.2869111111111	177
8011	41.629735	2.24967166666667	11.2972	173.2
8210	41.629715	2.249675	11.2972	169.51
8411	41.6296966666667	2.24968	11.3126333333333	165.8
8611	41.6296783333333	2.24968666666667	11.4772555555556	162.16
8812	41.6296583333333	2.24969666666667	11.7447666666667	158.57
9011	41.6296383333333	2.24970666666667	11.9402555555556	155.41
9211	41.6296183333333	2.24972	12.2695	152.25
9411	41.6295983333333	2.249735	12.5524444444444	149.67
9611	41.6295783333333	2.24975	12.8714	146.7
9811	41.62956	2.24976666666667	13.1852111111111	144.07
10012	41.6295433333333	2.24978333333333	12.8199555555556	141.62
10212	41.6295266666667	2.24980166666667	12.8251	139.53
10410	41.6295116666667	2.24982166666667	13.0566	136.7
10612	41.6294966666667	2.24984333333333	13.2623777777778	135.36
10811	41.62948	2.249865	13.5247444444444	135.54
11010	41.6294616666667	2.24988666666667	13.5196	137.01
11210	41.6294433333333	2.249905	12.9022666666667	141.33
11410	41.6294233333333	2.24992166666667	12.4495555555556	147.62
11610	41.6294016666667	2.24993333333333	12.1408888888889	156.25
11810	41.62938	2.24994333333333	11.9762666666667	161.31
12010	41.6293583333333	2.24995	11.7344777777778	167.4
12210	41.6293366666667	2.249955	11.7087555555556	171.54
12410	41.6293166666667	2.24995833333333	11.4824	173.59
12610	41.6292966666667	2.24996	10.9885333333333	174.39
12809	41.6292766666667	2.24996333333333	10.6541444444444	173.2
13009	41.6292583333333	2.24996666666667	10.1757111111111	171.41
13211	41.62924	2.24997	9.69727777777778	168.71
13409	41.6292233333333	2.249975	9.30115555555556	161.82
13609	41.6292066666667	2.24998166666667	9.06965555555555	155.95
13810	41.6291916666667	2.24999	9.06451111111111	151.9
14010	41.6291783333333	2.25000166666667	9.05936666666667	149.73
14210	41.6291633333333	2.25001166666667	9.50178888888889	148.81
14409	41.6291483333333	2.25002333333333	9.85161111111111	148.95
14608	41.6291333333333	2.25003666666667	9.96478888888889	149.58
14810	41.6291183333333	2.25004833333333	9.94421111111111	150.77
15010	41.6291033333333	2.25006	9.96478888888889	152.28
15210	41.6290866666667	2.25007	9.97507777777778	154.95
15408	41.62907	2.25008166666667	10.1808555555556	157.16
15608	41.6290533333333	2.25009	10.4998111111111	158.46
15808	41.6290366666667	2.2501	10.6747222222222	160.13
16008	41.6290183333333	2.25010833333333	10.8650666666667	161.9
16208	41.629	2.25011666666667	11.0554111111111	163.33
16408	41.62898	2.25012333333333	11.6367333333333	163.95
16607	41.62896	2.25013166666667	11.9814111111111	164.59
16809	41.6289383333333	2.25014	12.0945888888889	165.18
17009	41.6289183333333	2.25014833333333	12.0791555555556	165.16
17208	41.6288966666667	2.25015666666667	12.0843	164.92
17408	41.628875	2.250165	12.0894444444444	164.17
17609	41.6288533333333	2.25017333333333	11.9968444444444	163.21
17809	41.6288333333333	2.25018333333333	11.8579444444444	161.82
18008	41.6288116666667	2.25019333333333	11.6058666666667	160.61
18208	41.6287916666667	2.25020333333333	11.3280666666667	159.21
18406	41.6287716666667	2.25021333333333	11.0296888888889	157.51
18606	41.6287516666667	2.250225	11.1531555555556	155.79
18808	41.6287333333333	2.25023666666667	11.3486444444444	154.78
19005	41.6287133333333	2.25025	11.4978333333333	153.73
19206	41.6286933333333	2.25026166666667	11.6624555555556	152.76
19407	41.6286733333333	2.250275	11.6624555555556	151.97
